Unnamed: 0,title,date,url
706,Разговор руками. Фотографии из коллекции Генри Буля,21 сентября 2006,https://rusmuseum.ru/exhibitions/archive/speaking-with-hands-photographs-from-the-collection-of-henry-buhl/
707,Алексей Кондратьевич Саврасов (1830 - 1897),21 сентября 2006,https://rusmuseum.ru/exhibitions/archive/alexei-savrasov-1830-1897/
708,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/kira-suvorova-sculpture-graphics-painting-from-the-series-anniversaries/
709,Александр Бенуа ди Стетто. Женевский период,11 сентября 2006,https://rusmuseum.ru/exhibitions/archive/alexander-benois-stetto-geneva-period/
710,Александринский театр. Театр прославленных мастеров. К 250-летию Александринского театра,30 августа 2006,https://rusmuseum.ru/exhibitions/archive/the-alexandrinsky-theatre-the-theatre-of-renowned-masters-on-the-250th-anniversary-of-the-alexandrin/
711,Серж Шаршун,24 августа 2006,https://rusmuseum.ru/exhibitions/archive/serge-charchoune/
712,РУДОЛЬФ ФРЕНЦ,23 августа 2006,https://rusmuseum.ru/exhibitions/archive/rudolf-frentz/
713,Павел Филонов. Очевидец незримого,17 июля 2006,https://rusmuseum.ru/exhibitions/archive/pavel-filonov-the-witness-of-the-invisible/
714,Пластов Аркадий Александрович,13 июля 2006,https://rusmuseum.ru/exhibitions/archive/plastov-arkady-alexandrovich/
715,«Забытая Россия». Проекты и модели памятников из коллекции ГРМ,29 июня 2006,https://rusmuseum.ru/exhibitions/archive/forgotten-russia-projects-and-models-of-monuments-from-the-collection-of-the-state-russian-museum/
716,ПАВЛОВ АЛЕКСАНДР НИКОЛАЕВИЧ,22 июня 2006,https://rusmuseum.ru/exhibitions/archive/pavlov-alexander/
717,Смысл жизни - смысл искусства. Графика художников-концептуалистов России и Восточной Европы из мастерских авторов,15 июня 2006,https://rusmuseum.ru/exhibitions/archive/the-meaning-of-life-sense-of-art-schedule-of-conceptual-artists-of-russia-and-eastern-europe-from-th/
718,"А. Морозов. Силуэты времени. Живопись, графика",5 июня 2006,https://rusmuseum.ru/exhibitions/archive/a-morozov-silhouettes-of-time-painting-drawing/
719,Александра Вертинская. Визуальный архив,15 мая 2006,https://rusmuseum.ru/exhibitions/archive/alexander-vertinsky-visual-archive/
720,НАТАЛИЯ ГРИГОРЬЕВА. Живопись и графика,11 мая 2006,https://rusmuseum.ru/exhibitions/archive/natalia-grigorieva-paintings-and-drawings/
721,Анатолий Ларионов. Петербургская сюита,3 мая 2006,https://rusmuseum.ru/exhibitions/archive/anatoly-larionov-petersburg-suite/
722,Время перемен. Искусство 1960-1985 в Советском союзе,27 апреля 2006,https://rusmuseum.ru/exhibitions/archive/a-time-of-change-art-between-1960-1985-in-soviet-union/
723,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/katya-medvedeva-painting-graphics-the-30th-anniversary-of-creative-activity/
724,Святой Николай Мирликийский,30 марта 2006,https://rusmuseum.ru/exhibitions/archive/saint-nicholas-of-myra/
725,Анатолий Громов. Магия света,6 марта 2006,https://rusmuseum.ru/exhibitions/archive/anatoly-gromov-the-magic-of-light/
726,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/lucho-of-the-fountain-master-of-european-art/
727,Анастасия Хорошилова,2 марта 2006,https://rusmuseum.ru/exhibitions/archive/anastasia-khoroshilova/
728,В стенах Инженерного замка,22 февраля 2006,https://rusmuseum.ru/exhibitions/archive/within-the-walls-of-the-mikhailovsky-castle/
729,Оригинальная графика XIX - начала XX века в собрании Башкирского Государственного художественного музея имени М.В. Нестерова Избранные произведения,2 февраля 2006,https://rusmuseum.ru/exhibitions/archive/original-graphics-of-the-xix-early-xx-century-in-the-collection-of-the-bashkir-state-art-museum-name/
730,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/o-a-florensky-russian-trophy/
731,"""ЧУДОТВОРЕЦ БЫЛ ВЫСОКОГО РОСТА..."". День рождения Даниила Хармса в Русском музее",22 декабря 2005,https://rusmuseum.ru/exhibitions/archive/the-miracle-worker-was-tall-birthday-of-daniil-kharms-in-russian-museum/
732,Коллаж в России. ХХ век,22 декабря 2005,https://rusmuseum.ru/exhibitions/archive/collage-in-russia-the-twentieth-century/
733,"Виктор Попов. Скульптура, объекты",21 декабря 2005,https://rusmuseum.ru/exhibitions/archive/viktor-popov-sculpture-objects/
734,"«Иван Мартос, известный и неизвестный…» Портрет в творчестве скульптора. К 250-летию со дня рождения",15 декабря 2005,https://rusmuseum.ru/exhibitions/archive/ivan-martos-known-and-unknown-portrait-in-the-sculptor-s-oeuvre-to-the-250-anniversary-from-the-day-/
735,Энди Уорхол. Художник современности,9 декабря 2005,https://rusmuseum.ru/exhibitions/archive/andy-warhol-contemporary-artist/
736,"М.ШЕМЯКИН. ЭСКИЗЫ К БАЛЕТУ ""ВОЛШЕБНЫЙ ОРЕХ""",24 ноября 2005,https://rusmuseum.ru/exhibitions/archive/m-shemyakin-sketches-for-the-ballet-the-magic-nut/
737,Л. Куценко. Из цикла «Юбилеи»,16 ноября 2005,https://rusmuseum.ru/exhibitions/archive/l-kutsenko-from-the-series-anniversaries/
738,"Андрей Красулин. Скульптура, живопись, графика. Из цикла «Юбилеи»",10 ноября 2005,https://rusmuseum.ru/exhibitions/archive/andrey-krasulin-sculpture-painting-drawing-from-the-series-anniversaries/
739,Валентин Серов. Живопись. Графика. К 140-летию со дня рождения,3 ноября 2005,https://rusmuseum.ru/exhibitions/archive/valentin-serov-painting-graphics-to-the-140th-anniversary-since-the-birth-of/
740,Рисуют дети Осетии,2 ноября 2005,https://rusmuseum.ru/exhibitions/archive/the-children-of-ossetia-draw/
741,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/three-centuries-of-russian-drawing-drawing-and-watercolours-in-russian-culture-the-first-half-of-the/
742,"ГЕОРГ МАТТЕС ""artVideo-videoStills""",20 октября 2005,https://rusmuseum.ru/exhibitions/archive/georg-matthes-artvideo-videostills/
743,Гунтер Закс,13 октября 2005,https://rusmuseum.ru/exhibitions/archive/gunter-sachs/
744,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/the-peasant-world-in-russian-art/
745,Валентин Левитин и Жанна Бровина. Из цикла «Юбилеи»,29 сентября 2005,https://rusmuseum.ru/exhibitions/archive/valentin-levitin-and-jeanne-brovina-from-the-series-anniversaries/
746,Брацо Дмитриевич.Triptychos Post Historicus,22 сентября 2005,https://rusmuseum.ru/exhibitions/archive/braco-dimitrijevic-triptychos-post-historicus-2005/
747,ТРИЖДЫ АНДРЕЙ РАЙЗЕР,8 сентября 2005,https://rusmuseum.ru/exhibitions/archive/three-times-andrej-reiser/
748,Инна Глик «Петербург – параллельный мир»,2 сентября 2005,https://rusmuseum.ru/exhibitions/archive/inna-glik-petersburg-a-parallel-world/
749,Маркус Толльманн,1 сентября 2005,https://rusmuseum.ru/exhibitions/archive/markus-tollmann/
750,АРХИВажный авангард. Из собрания Российского государственного архива литературы и искусства,11 августа 2005,https://rusmuseum.ru/exhibitions/archive/the-overarching-avant-garde-from-the-collection-of-the-russian-state-archive-of-literature-and-art/
751,Михаил Лемхин. 60 портретов,4 августа 2005,https://rusmuseum.ru/exhibitions/archive/michael-lemkin-60-portraits/
752,Анатолий Громов «Волшебство света – магия мрамора»,25 июля 2005,https://rusmuseum.ru/exhibitions/archive/anatoly-gromov-magic-light-magic-marble/
753,"Михаил Скуляри. Из цикла «Юбилеи». Живопись, графика",7 июля 2005,https://rusmuseum.ru/exhibitions/archive/michael-scolari-of-the-series-anniversaries-painting-drawing/
754,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/marc-chagall/
755,Ремесло и мода в Венеции в XIII-XVIII веках,27 июня 2005,https://rusmuseum.ru/exhibitions/archive/craft-and-fashion-in-venice-in-the-xiii-xviii-centuries/
756,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/valery-koshlyakov-reliquiae-clothing-space/
757,«Одеть картину». Художественные рамы в России. XVIII - начало XX века,23 июня 2005,https://rusmuseum.ru/exhibitions/archive/dress-picture-art-frame-in-russia-xviii-beginning-of-xx-century/
758,"""GEO""",17 июня 2005,https://rusmuseum.ru/exhibitions/archive/geo/
759,CLOSE TO NOT. ВЛАДИМИР ТАРАСОВ И САРА ФЛОР. ЗВУКОВАЯ ИНСТАЛЛЯЦИЯ,16 июня 2005,https://rusmuseum.ru/exhibitions/archive/close-to-not-vladimir-tarasov-and-sarah-flohr-sound-installation/
760,Матвеев и его школа. Скульптура и рисунки,9 июня 2005,https://rusmuseum.ru/exhibitions/archive/matveyev-and-his-school-sculpture-and-drawings/
761,Юрий Грачев «Москва-Нью-Йорк»,29 апреля 2005,https://rusmuseum.ru/exhibitions/archive/yuri-grachev-moscow-new-york/
762,Эл Казовский,28 апреля 2005,https://rusmuseum.ru/exhibitions/archive/el-kazovsky/
763,«Путь к победе». К 60-летию окончания Великой Отечественной войны,28 апреля 2005,https://rusmuseum.ru/exhibitions/archive/path-to-victory-for-the-60th-anniversary-of-the-end-of-the-great-patriotic-war/
764,Татьяна Соколова. Из цикла «Юбилеи»,22 апреля 2005,https://rusmuseum.ru/exhibitions/archive/tatiana-sokolova-from-the-series-anniversaries/
765,Владимир Издебский. Из цикла «Возвращение»,21 апреля 2005,https://rusmuseum.ru/exhibitions/archive/vladimir-izdebsky-from-the-cycle-return/
766,"А.КОРБАЙН ""ФОТО (FOTO)""",15 апреля 2005,https://rusmuseum.ru/exhibitions/archive/a-corbijn-photo-foto-/
767,Арт-терапия в Русском музее. Три проекта для детей-сирот. Художественно-публицистическая выставка,24 марта 2005,https://rusmuseum.ru/exhibitions/archive/art-therapy-in-the-state-russian-museum-three-projects-for-orphans-artistic-and-journalistic-exhibit/
768,н/д,н/д,https://rusmuseum.ru/exhibitions/archive/drawing-and-watercolours-in-russia-xviii-century/
769,"Илларион Голицын. Живопись, графика, скульптура из собрания Русского музея",17 марта 2005,https://rusmuseum.ru/exhibitions/archive/illarion-golitsyn-paintings-drawings-and-sculpture-from-the-collection-of-the-russian-museum/
770,Михаил Ершов. Из цикла «Юбилеи»,17 марта 2005,https://rusmuseum.ru/exhibitions/archive/mikhail-ershov-from-the-series-anniversaries/
771,Наталья Нестерова,3 марта 2005,https://rusmuseum.ru/exhibitions/archive/natalia-nesterova/
772,"Александр Черницкий. Скульптура, графика",17 февраля 2005,https://rusmuseum.ru/exhibitions/archive/alexander-chernitsky-sculpture-graphics/
773,Алексей Штерн. Творения. Живопись. Графика. Полихромная скульптура,28 января 2005,https://rusmuseum.ru/exhibitions/archive/alex-stern-creations-painting-graphics-polychrome-sculpture/
774,Олег Васильев. Память говорит. Темы и вариации,27 января 2005,https://rusmuseum.ru/exhibitions/archive/oleg-vasiliev-memory-says-themes-and-variations/
775,Глеб Богомолов,20 января 2005,https://rusmuseum.ru/exhibitions/archive/gleb-bogomolov/
776,Древнерусское шитье XV-XVII веков,1 января 2005,https://rusmuseum.ru/exhibitions/archive/old-russian-sewing-of-the-xv-xvii-centuries/
777,Татьяна Маврина,29 декабря 2004,https://rusmuseum.ru/exhibitions/archive/tatiana-mavrina/
778,Религиозный Петербург,22 декабря 2004,https://rusmuseum.ru/exhibitions/archive/religious-petersburg/
779,Екатерина Савченко. Все - единство,20 декабря 2004,https://rusmuseum.ru/exhibitions/archive/ekaterina-savchenko-all-unity/
